"REF_DATE","GEO","DGUID","Traveller characteristics","Traveller type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-03","Barrie/Collingwood/Orillia","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296985061","128.41.2","80","","p","","0"
"2025-03","Barrie/Collingwood/Orillia","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296985062","128.41.3","4","","p","","0"
"2025-03","Barrie/Collingwood/Orillia","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296985063","128.42.1","84","","p","","0"
"2025-03","Barrie/Collingwood/Orillia","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296985064","128.42.2","80","","p","","0"
"2025-03","Barrie/Collingwood/Orillia","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296985065","128.42.3","4","","p","","0"
"2025-03","Midland","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296985295","129.41.1","3","","p","","0"
"2025-03","Midland","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296985296","129.41.2","2","","p","","0"
"2025-03","Midland","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296985297","129.41.3","1","","p","","0"
"2025-03","Midland","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296985298","129.42.1","3","","p","","0"
"2025-03","Midland","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296985299","129.42.2","2","","p","","0"
"2025-03","Midland","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296985300","129.42.3","1","","p","","0"
"2025-03","Owen Sound","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296985530","130.41.1","2","","p","","0"
"2025-03","Owen Sound","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296985532","130.41.3","2","","p","","0"
"2025-03","Owen Sound","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296985533","130.42.1","2","","p","","0"
"2025-03","Owen Sound","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296985535","130.42.3","2","","p","","0"
"2025-03","Greater Toronto Area","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296985765","131.41.1","1078159","","p","","0"
"2025-03","Greater Toronto Area","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296985766","131.41.2","15189","","p","","0"
"2025-03","Greater Toronto Area","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296985767","131.41.3","1062970","","p","","0"
"2025-03","Greater Toronto Area","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296985768","131.42.1","447376","","p","","0"
"2025-03","Greater Toronto Area","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296985769","131.42.2","10106","","p","","0"
"2025-03","Greater Toronto Area","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296985770","131.42.3","437270","","p","","0"
"2025-03","Oshawa","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296986235","133.41.1","129","","p","","0"
"2025-03","Oshawa","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296986236","133.41.2","43","","p","","0"
"2025-03","Oshawa","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296986237","133.41.3","86","","p","","0"
"2025-03","Oshawa","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296986238","133.42.1","129","","p","","0"
"2025-03","Oshawa","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296986239","133.42.2","43","","p","","0"
"2025-03","Oshawa","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296986240","133.42.3","86","","p","","0"
"2025-03","Toronto - Billy Bishop Toronto City Airport","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296986470","134.41.1","13183","","p","","0"
"2025-03","Toronto - Billy Bishop Toronto City Airport","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296986471","134.41.2","480","","p","","0"
"2025-03","Toronto - Billy Bishop Toronto City Airport","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296986472","134.41.3","12703","","p","","0"
"2025-03","Toronto - Billy Bishop Toronto City Airport","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296986473","134.42.1","12762","","p","","0"
"2025-03","Toronto - Billy Bishop Toronto City Airport","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296986474","134.42.2","479","","p","","0"
"2025-03","Toronto - Billy Bishop Toronto City Airport","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296986475","134.42.3","12283","","p","","0"
"2025-03","Toronto - other locations","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296986705","135.41.1","4","","p","","0"
"2025-03","Toronto - other locations","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296986707","135.41.3","4","","p","","0"
"2025-03","Toronto - other locations","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296986708","135.42.1","4","","p","","0"
"2025-03","Toronto - other locations","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296986710","135.42.3","4","","p","","0"
"2025-03","Toronto Pearson International Airport","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296986940","136.41.1","1064843","","p","","0"
"2025-03","Toronto Pearson International Airport","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296986941","136.41.2","14666","","p","","0"
"2025-03","Toronto Pearson International Airport","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296986942","136.41.3","1050177","","p","","0"
"2025-03","Toronto Pearson International Airport","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296986943","136.42.1","434481","","p","","0"
"2025-03","Toronto Pearson International Airport","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296986944","136.42.2","9584","","p","","0"
"2025-03","Toronto Pearson International Airport","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296986945","136.42.3","424897","","p","","0"
"2025-03","Hamilton, Halton, and Brant","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296987175","137.41.1","7223","","p","","0"
"2025-03","Hamilton, Halton, and Brant","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296987176","137.41.2","618","","p","","0"
"2025-03","Hamilton, Halton, and Brant","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296987177","137.41.3","6605","","p","","0"
"2025-03","Hamilton, Halton, and Brant","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296987178","137.42.1","833","","p","","0"
"2025-03","Hamilton, Halton, and Brant","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296987179","137.42.2","553","","p","","0"
"2025-03","Hamilton, Halton, and Brant","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296987180","137.42.3","280","","p","","0"
"2025-03","Brantford","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296987410","138.41.1","5","","p","","0"
"2025-03","Brantford","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296987412","138.41.3","5","","p","","0"
"2025-03","Brantford","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296987413","138.42.1","5","","p","","0"
"2025-03","Brantford","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296987415","138.42.3","5","","p","","0"
"2025-03","Hamilton","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296987645","139.41.1","7218","","p","","0"
